EXAM_YEAR_ID;SEMESTER;EXAM DATE;EXAM_STATUS_ID;CODE;NAME;TEACHERS SCIPERS;CONTACTS SCIPER;SERVICE_LEVEL_ID;RESPONSABLE;NB STUDENTS;NB PAGES;TOTAL PAGES;SERVICE_TYPE_ID;EXAM_TYPE_ID;DEADLINE PREP;DEADLINE REPRO;REMARK;SECTION
6;1;17.01.23;15;MATH-202(c);Analyse III;104781;;1;283365;345;20;6900;4;1;05.02.23;10.02.23;;MA
6;1;17.01.23;15;MATH-189;Mathematics;248881;;2;283365;280;8;2240;4;1;;;;MA
6;1;17.01.23;15;MATH-100(b);Analyse avancée I;119631;;2;275804;274;28;7672;4;1;;;;MA
6;1;17.01.23;15;MATH-100(a);Analyse avancée I;181579;;1;283365;200;20;4000;1;1;;;;MA
6;1;17.01.23;15;ENG-383;Droit de l'architecte, introduction : contrats et concours;159096,111310;208586,330954;3;275804;190;12;2280;4;1;;;A contacter une fois les scans fait pour la correction sur le serveur AMC;Other
6;1;16.12.22;15;CS-119(g);Information, Computation, Communication;106336;;2;283365;209;20;4180;1;1;;;;IC
6;1;16.01.23;15;MATH-110(a);Algèbre linéaire avancée I;178545;;2;275804;200;40;8000;1;1;;;;MA
6;1;16.01.23;15;MATH-101(pi);Analyse I (pi);121157;;1;293509;174;12;2088;4;1;;;;MA
6;1;16.01.23;15;MATH-101(g);Analyse I (g);317907;;1;293509;246;16;3936;4;1;;;;MA
6;1;16.01.23;15;MATH-101(f);Analyse I (f);185384;;1;293509;242;16;3872;4;1;;;;MA
6;1;16.01.23;15;MATH-101(en);Analyse I (en);138859;;1;293509;110;16;1760;4;1;;;;MA
6;1;16.01.23;15;MATH-101(e);Analyse I (e);167946;;1;293509;417;16;6672;4;1;;;;MA
6;1;16.01.23;15;MATH-101(de);Analyse I (de);213191;;1;293509;38;16;608;4;1;;;;MA
6;1;16.01.23;15;MATH-101(d);Analyse I (d);166061;;1;293509;264;16;4224;4;1;;;;MA
6;1;16.01.23;15;MATH-101(c);Analyse I (c);101466;;1;293509;367;12;4404;4;1;;;;MA
6;1;16.01.23;15;MATH-101(a);Analyse I (a);194123;;1;293509;298;16;4768;4;1;;;;MA
6;1;14.11.22;15;ME-232 MT;Mécanique des structures (pour GM);111563;;2;283365;235;10;2350;1;1;;;;GM
6;1;11.11.22;15;PREPA-013;CMS Géométrie analytique - CTRL 1;100435;183833,104677;2;283365;277;16;4432;2;1;;;;MAN/CMS
6;1;11.11.22;15;CS-250 MT;Algorithms;179025;;2;283365;450;20;9000;4;1;;;;IC
6;1;10.11.22;15;PREPA-001;CMS Algèbre linéaire - CTRL 1;248612;183833,104677;2;283365;277;16;4432;2;1;;;;MAN/CMS
6;1;09.11.22;15;PREPA-053;CMS ICS- CTRL 1;107044;183833,104677;2;283365;277;12;3324;2;1;;;;MAN/CMS
6;1;09.11.22;15;PREPA-021;CMS Physique - CTRL 1;104677;183833;2;283365;277;16;4432;2;1;;;;MAN/CMS
6;1;09.11.22;15;CS-210 MT;Functional programming;126003,177241;234551;2;283365;390;16;6240;4;1;;;;IC
6;1;09.01.23;15;PREPA-053;CMS ICS- CTRL 2;107044;104677,183833;2;283365;277;12;3324;2;1;;;;MAN/CMS
6;1;09.01.23;15;PREPA-021;CMS Physique - CTRL 2;104677;183833;2;283365;277;16;4432;2;1;;;;MAN/CMS
6;1;09.01.23;15;PREPA-013;CMS Géométrie analytique - CTRL 2;100435;104677,183833;2;283365;277;16;4432;2;1;;;;MAN/CMS
6;1;09.01.23;15;PREPA-005;CMS Analyse II - CTRL 2;183833;104677;2;283365;277;12;3324;2;1;;;;MAN/CMS
6;1;09.01.23;15;PREPA-003;CMS Analyse I - CTRL 2;183833;104677;2;283365;277;12;3324;2;1;;;;MAN/CMS
6;1;09.01.23;15;PREPA-001;CMS Algèbre linéaire - CTRL 2;248612;104677,183833;2;283365;277;16;4432;2;1;;;;MAN/CMS
6;1;08.11.22;15;PREPA-005;CMS Analyse II - CTRL 1;183833;104677;2;283365;277;16;4432;2;1;;;;MAN/CMS
6;1;07.11.22;15;PREPA-003;CMS Analyse I - CTRL 1;183833;104677;2;283365;277;12;3324;2;1;;;;MAN/CMS
6;1;06.12.22;15;PHYS-101(en);General Physics : mecanic EN ;275854;;1;205845;270;0;0;3;3;;;;PH
6;1;04.11.22;15;CS-119(h) MT;Information, Computation, Communication;107931;148204,148204;2;283365;150;12;1800;4;1;;;;IC
6;1;04.11.22;15;CS-119(d) MT;Information, Computation, Communication;112547;;2;283365;398;16;6368;1;1;;;;IC
6;1;02.02.23;15;MICRO-450;Basics of robotics for manipulation;114980;;3;275804;136;1;136;4;1;;;;MT
5;2;31.05.22;15;HUM-257;Santé, population et société;300621;NULL,NULL;1;275804;46;12;552;4;1;17.05.22;24.05.22;;SHS
5;2;30.06.22;15;PREPA-093;Option Chimie;109839;;1;283365;100;16;1600;2;1;;;;MAN/CMS
5;2;30.06.22;15;MICRO-451;Applied and industrial robotics;114980;;1;275804;55;1;55;4;1;16.06.22;23.06.22;envoie les scans lundi 4 juillet;MT
5;2;30.06.22;15;ME-202;Systèmes Mécaniques;172730;;1;275804;207;28;5796;4;1;16.06.22;23.06.22;barème SCQ !!! En attente qu'il valide le croix invalides;GM
5;2;30.06.22;15;CS-251;Theory of computation;318509;;1;275804;328;12;3936;1;1;24.06.22;;;IC
5;2;30.05.22;15;CS-207;Programmation orientée systèmes final;112547;112547;1;283365;298;16;4768;2;1;;;zbar;IC
5;2;29.06.22;15;PREPA-031(b);Analyse B;106748,173510,101466;;1;283365;660;16;10560;2;1;;;;MAN/CMS
5;2;29.06.22;15;ME-104;Introduction to Structural Mechanics;283343;206670;1;275804;273;;0;1;1;15.06.22;22.06.22;fait imprimé eux-meme avec le QRCode. Y'aura juste le scan + PDFs à transmettre;GM
5;2;29.06.22;15;MATH-115(b);Algèbre linéaire avancée II;106581;;1;283365;136;16;2176;4;1;15.06.22;22.06.22;;MA
5;2;29.06.22;15;MATH-115(a);Algèbre linéaire avancée II;183121;335396;1;283365;120;16;1920;4;1;15.06.22;22.06.22;;MA
5;2;29.06.22;15;AR-310;Art et architecture;NULL;259524;1;275804;42;16;672;1;1;15.06.22;22.06.22;;AR
5;2;29.04.22;15;EE-205;Signals & systems MT;317456;144898,144898;1;283365;271;16;4336;4;1;21.04.22;25.04.22;;EL
5;2;29.03.22;15;HUM-257;Santé, population et société;300621;NULL,NULL;1;275804;46;8;368;4;1;22.03.22;25.03.22;;SHS
5;2;28.06.22;15;PREPA-091;Option GD;157882;;1;283365;284;12;3408;2;1;;;;MAN/CMS
5;2;28.04.22;15;CS-112g;Programmation orientée objet Midterm;112547;;1;283365;234;12;2808;2;1;;;zbar;IC
5;2;27.06.22;15;PREPA-031(a);Analyse A;183833,101466,178676;;1;283365;660;16;10560;2;1;;;;MAN/CMS
5;2;27.06.22;15;CS-233(b);Introduction to machine learning;112366;276197;1;275804;140;16;2240;4;1;13.06.22;20.06.22;!!! EXTRA MUROS !!!!!  attente validation resultats;IC
5;2;27.06.22;15;AR-123;Histoire de l'architecture I/II;126097;259524;1;275804;225;16;3600;1;1;13.06.22;20.06.22;FAIRE 1 seul PDF pour la correction de l'enseignant qui est à Paris;AR
5;2;25.06.22;15;MATH-251(b);Analyse numérique;106096;258064;1;275804;300;20;6000;4;1;10.06.22;17.06.22;relancé pour validation;MA
5;2;25.06.22;15;MATH-212;Analyse numérique et optimisation;106096;247278;1;275804;200;28;5600;4;1;10.06.22;17.06.22;!!! EXTRA MUROS !!!!!;MA
5;2;24.06.22;15;UNIL-131;Mathématiques II (pour SFU) ;149640;;1;283365;195;8;1560;4;1;10.06.22;17.06.22;;UNIL
5;2;24.06.22;15;PHYS-106(b);Physique générale : Thermodynamique;161577;;1;283365;290;28;8120;3;1;13.06.22;17.06.22;;PH
5;2;24.06.22;15;PHYS-106(a);Physique générale : Thermodynamique;105419;;1;283365;45;24;1080;3;1;13.06.22;17.06.22;;PH
5;2;24.06.22;15;MICRO-515;Evolutionary Robotics;111729;;1;275804;43;8;344;4;1;10.06.22;17.06.22;contacté attente de sa confirmation pr la dealine, relancé le 3.06,recompilé + en attente réponse impression B&W ou couleur;MT
5;2;24.06.22;15;COM-102;Advanced information, computation, communication II;122796;;1;283365;370;12;4440;4;1;10.06.22;17.06.22;;IC
5;2;24.05.22;15;CS-112(i);Programmation Orientée Objet;106336;;1;283365;166;16;2656;2;1;;;zbar;IC
5;2;23.06.22;15;UNIL-108;Mathématiques générales II (pour BIO) - TEST;112131;;1;283365;223;8;1784;4;1;09.06.22;16.06.22;résultats à remettre jusqu'au 29 juin !! UNIL;UNIL
5;2;23.06.22;15;MICRO-502;Aerial Robotics;111729;;1;275804;60;8;480;4;1;09.06.22;16.06.22;contacté attente de sa confirmation pr la dealine, relancé le 3.06, recompilé en attente validation;MT
5;2;23.06.22;15;ME-271;Écoulement des fluides;252550;;1;275804;190;12;2280;4;1;09.06.22;16.06.22;Attente qu'elle corrige les questions ouvertes manquantes !!! probleme questions ouvertes package « siunitx » et attente de Karen pour les options du package;GM
5;2;23.06.22;15;EE-205;Signals & Systems;317456;;1;275804;259;24;6216;4;1;09.06.22;16.06.22;recompilé 2x pour leurs fautes d'orthographe, en attente confirmation croix invalides + correction open manquantes;EL
5;2;22.06.22;15;EE-559;Deep Learning;146262;;1;283365;400;20;8000;4;1;09.06.22;15.06.22;;EL
5;2;21.06.22;15;MATH-207(c);Analyse IV;104781;;1;283365;270;16;4320;4;1;07.06.22;14.06.22;;MA
5;2;21.06.22;15;MATH-105(b);Analyse avancée II;166061;;1;275804;139;16;2224;4;1;07.06.22;14.06.22;relancé le 3.06;MA
5;2;21.06.22;15;MATH-105(a);Analyse avancée II;120861;;1;283365;119;20;2380;4;1;07.06.22;14.06.22;;MA
5;2;20.06.22;15;PHYS-206;Physics IV;318383;;1;283365;111;20;2220;3;1;24.05.22;13.06.22;;PH
5;2;20.06.22;15;MATH-215;Anneaux et corps;270833;;1;275804;95;28;2660;1;1;08.06.22;13.06.22;contacté attente de sa confirmation pr la dealine, relancé le 3.06;MA
5;2;20.06.22;15;MATH-106(f);Analyse II;NULL;149640;1;283365;230;12;2760;4;1;03.06.22;13.06.22;;MA
5;2;20.06.22;15;MATH-106(en);Analyse II;NULL;149640;1;283365;193;16;3088;4;1;03.06.22;13.06.22;;MA
5;2;20.06.22;15;MATH-106(e);Analyse II;167946;149640;1;283365;327;16;5232;4;1;03.06.22;13.06.22;;MA
5;2;20.06.22;15;MATH-106(c);Analyse II;149640;;1;283365;230;16;3680;4;1;03.06.22;13.06.22;;MA
5;2;20.06.22;15;MATH-106(b);Analyse II;138859;149640;1;283365;228;12;2736;4;1;03.06.22;13.06.22;;MA
5;2;20.06.22;15;MATH-106(a);Analyse II;181579;149640;1;283365;136;12;1632;4;1;03.06.22;13.06.22;;MA
5;2;17.06.22;15;PREPA-014;Géométrie Analytique;100435;;1;283365;126;12;1512;2;1;;;;MAN/CMS
5;2;16.06.22;15;PREPA-002;Algèbre Linéaire;248612;;1;283365;132;16;2112;2;1;;;;MAN/CMS
5;2;15.06.22;15;PREPA-026;ICS;157882;;1;283365;132;20;2640;2;1;;;;MAN/CMS
5;2;14.06.22;15;UNIL-123;Physique expérimentale II (pour SFU);105173;105173;1;283365;220;8;1760;3;1;09.06.22;09.06.22;;UNIL
5;2;14.06.22;15;PREPA-022;Physique;104677;;1;283365;126;16;2016;2;1;;;;MAN/CMS
5;2;14.06.22;15;PREPA-006;Analyse II;100527;;1;283365;126;12;1512;2;1;;;;MAN/CMS
5;2;14.04.22;15;PREPA-025;ICS;173510,107044;;1;283365;126;16;2016;2;1;;;;MAN/CMS
5;2;14.04.22;15;PREPA-021;Physique;104677,157882;;1;283365;126;16;2016;2;1;;;;MAN/CMS
5;2;14.04.22;15;PREPA-013;Géométrie analytique;100435,248612,173510;;1;283365;126;8;1008;2;1;;;;MAN/CMS
5;2;14.04.22;15;PREPA-005;Analyse II;100527,106748,183833;;1;283365;130;12;1560;2;1;;;;MAN/CMS
5;2;14.04.22;15;PREPA-004;Algèbre linéaire;104677,100435,248612;;1;283365;126;12;1512;2;1;;;;MAN/CMS
5;2;14.04.22;15;PREPA-003;Analyse I;100527,106748,183833;;1;283365;126;16;2016;2;1;;;;MAN/CMS
5;2;14.04.22;15;MATH-205;Analysis IV midterm;290660;;1;283365;95;12;1140;4;1;06.04.22;08.04.22;;MA
5;2;13.06.22;15;PREPA-004;Analyse I;106748;;1;283365;126;12;1512;2;1;;;;MAN/CMS
5;2;13.04.22;15;ME-201;Continuum mechanics;278363;;1;283365;175;8;1400;4;1;04.04.22;06.04.22;;GM
5;2;12.04.22;15;HUM-124(b);Global issues: mobility B;196675,102121;302614;1;275804;154;8;1232;4;1;28.03.22;05.04.22;;SHS
5;2;12.04.22;15;HUM-123(b);Enjeux mondieux - Energie B;216007,339231;;1;283365;140;8;1120;4;1;28.03.22;05.04.22;;SHS
5;2;12.04.22;15;HUM-123(a);Enjeux mondieux - Energie A;153200,317426;;1;283365;160;12;1920;4;1;28.03.22;05.04.22;;SHS
5;2;12.04.22;15;HUM-121(b);Enjeux mondiaux - Climat B;106542,317971;284201;1;283365;128;8;1024;4;1;28.03.22;05.04.22;commun A+B;SHS
5;2;12.04.22;15;HUM-121(a);Enjeux mondiaux - Climat A;211124,289942;284201;1;283365;129;8;1032;4;1;28.03.22;05.04.22;commun A+B;SHS
5;2;11.04.22;15;CS-207;Programmation orientée systèmes midterm;112547;;1;283365;299;12;3588;2;1;;;zbar;IC
5;2;10.03.22;15;MICRO-314;Actionneurs et systèmes électromagnétiques II;105563,106071,101913;;1;275804;145;4;580;4;3;28.02.22;09.03.22;relancé le 3.03 pour la validation des pdfs depuis la semaine passée;MT
5;2;09.05.22;15;MATH-106(e);Analyse II - TEST;167946;149640;1;283365;330;4;1320;4;3;25.04.22;26.04.22;;MA
5;2;09.05.22;15;MATH-106(c);Analyse II - TEST;149640;;1;283365;231;4;924;4;3;25.04.22;26.04.22;;MA
5;2;08.04.22;15;CS-450;Advanced algorithm;179025,213225;206903;1;275804;218;20;4360;4;1;25.03.22;01.04.22;liste des étudiants reçue de Fabienne, mis dans workspace/exam...;IC
5;2;07.07.22;15;PREPA-094;Informatique et calcul scientifique (MAN);107044;;1;283365;425;16;6800;2;1;;30.06.22;;MAN/CMS
5;2;07.07.22;15;MATH-123(b);Géométrie;238427;;1;275804;80;12;960;4;1;22.06.22;30.06.22;;MA
5;2;07.07.22;15;CS-439;Optimization for machine learning ;276449,317566;;1;283365;142;20;2840;4;1;22.06.22;30.06.22;;IC
5;2;07.07.22;15;AR-423;Histoire de l'architecture V/VI;126097;;1;275804;165;16;2640;1;1;22.06.22;30.06.22;relancé le 3.06;AR
5;2;07.07.22;15;AR-226;Projets métaphoriques;126097;;1;275804;200;16;3200;1;1;22.06.22;30.06.22;relancé le 3.06;AR
5;2;07.05.22;15;EULER-Exam;Concours Euler;144617;;1;283365;260;4;1040;4;1;;;;Other
5;2;06.07.22;15;PREPA-033;Physique;104677,216960,137850;;1;283365;660;20;13200;2;1;;;;MAN/CMS
5;2;06.07.22;15;PHYS-209;Astrophysique I : introduction à l'astrophysique;166196;;1;275804;150;16;2400;4;1;22.06.22;30.06.22;Zoom 24.05.2022 + en priorité pour corriger ! besoin le 13.07 des résultats;PH
5;2;06.07.22;15;MATH-207(d);Analyse IV;175323;;1;275804;300;32;9600;4;1;22.06.22;30.06.22;manque correction de questions ouvertes dans des copies;MA
5;2;06.07.22;15;AR-499;Visionnaires éclectiques;126097;;1;275804;50;16;800;1;1;22.06.22;30.06.22;relancé le 3.06;AR
5;2;05.07.22;15;PREPA-092;Option SCM;100527;;1;283365;186;12;2232;2;1;;;;MAN/CMS
5;2;05.05.22;15;CIVIL-459;Deep learning for autonomous vehicles MT;129343;293113;1;283365;81;8;648;4;1;27.04.22;28.04.22;;GC
5;2;05.04.22;15;PENS-200;la maîtrise du sol en droit suisse;159096;208586,330954;1;275804;276;8;2208;4;1;22.03.22;29.03.22;zoom 08.03.2022 - 14h;ENAC
5;2;04.07.22;15;PREPA-032(a);Algèbre lin. et géom.;248612,183833,178676;;1;283365;660;16;10560;2;1;;;;MAN/CMS
5;2;04.07.22;15;CS-442;Computer Vision;112366;306981;1;275804;170;12;2040;4;1;22.06.22;27.06.22;Zoom 01.06.2022, attente validation resultats;IC
5;2;04.07.22;15;BIO-483;Neuroscience : behavior and cognition;164642,165806,160090;235488;1;275804;36;8;288;4;1;22.06.22;27.06.22;En attente réponse, nouveau assistant Zoom ? recompilé après bug amc;SV
5;2;04.05.22;15;ME-104;Introduction to Structural Mechanics;283343;206670;1;283365;284;12;3408;2;1;;;;GM
5;2;02.06.22;15;CS-112g;Programmation orientée objet final;112547;112547;1;283365;235;16;3760;2;1;;;zbar;IC
5;2;02.06.22;15;CIVIL-226;Introduction to machine learning for engineers;129343;;1;283365;70;12;840;4;1;;;;GC
5;2;02.05.22;15;UNIL-131;Mathématiques II (pour SFU) - TEST;149640;149640;1;283365;194;8;1552;4;3;25.04.22;26.04.22;;UNIL
5;2;02.05.22;15;UNIL-108;Mathématiques générales II (pour BIO) - TEST;112131;;1;283365;223;4;892;4;3;25.04.22;26.04.22;;UNIL
5;2;01.07.22;15;MATH-251(c);Analyse numérique;121157;;1;275804;150;12;1800;3;1;17.06.22;24.06.22;deadline lundi 20.06;MA
5;2;01.07.22;15;MATH-205;Analysis IV;290660;267620;1;275804;100;12;1200;4;1;17.06.22;24.06.22;;MA
5;2;01.07.22;15;EE-311;Fundamentals of machine learning;107645;;1;275804;55;20;1100;4;1;17.06.22;24.06.22;;EL
5;2;01.06.22;15;ME-201;Continuum mechanics final;278363;;1;283365;175;8;1400;4;1;25.05.22;30.05.22;;GM
5;1;31.01.22;15;UNIL-114;Géosciences (UNIL);112131;149640;1;275804;150;8;1200;4;1;19.01.22;24.01.22;;UNIL
5;1;31.01.22;15;MATH-234(d);Probabilities and statistics;180015;;1;275804;233;16;3728;4;1;19.01.22;24.01.22;Délai supplémentaire pour correction / apportera l'exam vers le 17.02;MA
5;1;31.01.22;15;CS-451;Distributed Algorithms;105326;285045,144898;1;283365;158;28;4424;4;1;19.01.22;24.01.22;;IC
5;1;29.11.21;15;UNIL-114;Géosciences (UNIL);112131;149640;1;275804;146;4;584;4;3;;;;UNIL
5;1;29.01.22;15;MATH-311;Rings and modules;270833;;1;275804;22;28;616;1;1;19.01.22;20.01.22;Il prépare les fichiers avec QRCode et nous les transmettons ensuite à la Repro, puis scan après l'exam ;MA
5;1;29.01.22;15;CS-233(b)(en);Introduction to machine learning;119864;276197;1;275804;225;20;4500;4;1;18.01.22;24.01.22;recompilation avec leurs modification, en attente de la validation finale;IC
5;1;28.02.22;15;EE-106;TP Sciences et technologies de l'électricité;106775;;1;283365;6;8;48;4;1;16.02.22;;Il s'occupe de l'impression et correction. ;EL
5;1;28.02.22;15;CH-160(en);Chimie Générale Avancée MX_EN,SIE_EN,SV_EN;109839,106239;;1;275804;8;16;128;3;1;;;;CGC
5;1;28.02.22;15;CH-160(e);Chimie Générale Avancée SV_FR;109839;;1;275804;5;16;80;3;1;;;;CGC
5;1;28.02.22;15;CH-160(b);Chimie Générale GC;109839;;1;275804;4;12;48;3;1;;;;CGC
5;1;28.02.22;15;CH-160(a);Chimie Générale Avancée MX_FR, SIE_FR;109839,251247;;1;275804;1;16;16;3;1;;;;CGC
5;1;28.01.22;15;MATH-510;Modern algebraic geometry;270833;;1;275804;14;28;392;1;1;18.01.22;19.01.22;Il prépare les fichiers avec QRCode et nous les transmettons ensuite à la Repro, puis scan après l'exam ;MA
5;1;28.01.22;15;EE-106 ;Sciences et technologie de l'électricité ;106775;;1;275804;368;8;2944;4;1;13.01.22;19.01.22;Transmis template simplifié, uniquement QCM;EL
5;1;28.01.22;15;CS-101;Advanced information, computation, communication I;134136;;1;283365;531;12;6372;4;1;20.01.22;24.01.22;;IC
5;1;28.01.22;15;AR-431;Hérétiques italiens du rationalisme;126097;104962;1;283365;17;16;272;1;1;20.01.22;;last minute ... 293509in;AR
5;1;27.01.22;15;BIO-205;Cellular and molecular biology I;235263,253104;;1;275804;161;1;161;4;1;12.01.22;18.01.22;Answer sheets;SV
5;1;27.01.22;15;AR-225;Histoire de l'architecture III-IV;126097;104962;1;283365;141;16;2256;1;1;20.01.22;;last minute ... 293509in;AR
5;1;26.11.21;15;UNIL-160;Chimie Générale Avancée pour SFU;109839,150841;;1;283365;259;12;3108;3;3;;;;UNIL
5;1;26.11.21;15;UNIL-107;Biologie+Pharmacie (UNIL);112131;149640;1;275804;351;4;1404;4;3;;;;UNIL
5;1;26.11.21;15;MATH-111(g);Algèbre linéaire (g);149640;;1;275804;235;4;940;4;3;08.11.21;;En attente qu'il choisisse l'ordre qu'il veut pour ses étudiants;MA
5;1;26.11.21;15;MATH-111(e);Algèbre linéaire(e);321951;149640;1;275804;309;4;1236;4;3;08.11.21;;;MA
5;1;26.11.21;15;CH-160(en);Chimie Générale Avancée;109839;;1;283365;216;12;2592;3;3;;;;CGC
5;1;26.11.21;15;CH-160(e);Chimie Générale Avancée SV;109839;;1;283365;203;12;2436;3;3;;;;CGC
5;1;26.11.21;15;CH-160(b);Chimie Générale GC;109839;;1;283365;138;12;1656;3;3;;;;CGC
5;1;26.11.21;15;CH-160(a);Chimie Générale Avancée;109839,251247;;1;283365;94;12;1128;3;3;;;;CGC
5;1;26.02.22;15;MATH-203(c);Analyse III (commun);NULL,NULL;;1;283365;359;28;10052;4;1;16.02.22;18.02.22;;MA
5;1;26.02.22;15;MATH-203(b);Analyse III (commun);290660;;1;283365;237;28;6636;4;1;16.02.22;18.02.22;;MA
5;1;26.02.22;15;MATH-203(a);Analyse III (commun);276526;;1;283365;218;28;6104;4;1;16.02.22;18.02.22;;MA
5;1;26.02.22;15;MATH-111(pi);Algèbre linéaire (pi);306127;149640;1;283365;5;12;60;4;1;15.02.22;18.02.22;;MA
5;1;26.02.22;15;MATH-111(g);Algèbre linéaire (g);149640;;1;283365;8;16;128;4;1;15.02.22;18.02.22;;MA
5;1;26.02.22;15;MATH-111(f);Algèbre linéaire (f);178676;149640;1;283365;12;16;192;4;1;15.02.22;18.02.22;;MA
5;1;26.02.22;15;MATH-111(en);Algèbre linéaire (en);113868;149640;1;283365;10;12;120;4;1;15.02.22;18.02.22;;MA
5;1;26.02.22;15;MATH-111(e);Algèbre linéaire(e);321951;149640;1;283365;11;16;176;4;1;15.02.22;18.02.22;;MA
5;1;26.02.22;15;MATH-111(d);Algèbre linéaire (d);133751;149640;1;283365;13;16;208;4;1;15.02.22;18.02.22;;MA
5;1;26.02.22;15;MATH-111(c);Algèbre linéaire (c);178578;149640;1;283365;7;16;112;4;1;15.02.22;18.02.22;;MA
5;1;26.02.22;15;MATH-111(a);Algèbre linéaire (a);101466;149640;1;283365;7;16;112;4;1;15.02.22;18.02.22;;MA
5;1;26.01.22;15;MATH-11O(b);Advanced linear algebra I;316207;;1;275804;246;12;2952;4;1;12.01.22;18.01.22;transmis amc_template_en;MA
5;1;25.11.21;15;MATH-111(pi);Algèbre linéaire (pi);306127;149640;1;275804;181;4;724;4;3;08.11.21;;En attente de Zuleta !;MA
5;1;25.11.21;15;MATH-111(en);Algèbre linéaire (en);113868;149640;1;275804;216;4;864;4;3;08.11.21;;;MA
5;1;25.11.21;15;MATH-111(a);Algèbre linéaire (a);101466;149640;1;275804;267;4;1068;4;3;08.11.21;;;MA
5;1;25.01.22;15;UNIL-130;Police scientifique (UNIL);149640;;1;283365;230;8;1840;4;1;12.01.22;18.01.22;;UNIL
5;1;25.01.22;15;UNIL-107;Biologie+Pharmacie (UNIL);112131;149640;1;283365;350;8;2800;4;1;12.01.22;18.01.22;;UNIL
5;1;25.01.22;15;MATH-110(a);Advanced linear algebra I;178545;;1;275804;193;32;6176;1;1;12.01.22;18.01.22;envoyé email le 12.01.2022, transmettra son template ce soir;MA
