EXAM_YEAR_ID;SEMESTER;EXAM DATE;EXAM_STATUS_ID;CODE;NAME;TEACHERS SCIPERS;CONTACTS SCIPER;SERVICE_LEVEL_ID;RESPONSABLE;NB STUDENTS;NB PAGES;TOTAL PAGES;SERVICE_TYPE_ID;EXAM_TYPE_ID;DEADLINE PREP;DEADLINE REPRO;REMARK;SECTION
5;1;24.12.21;15;MICRO-100;Eléctrotechnique 1;106775;;1;283365;278;8;2224;4;1;13.12.21;20.12.21;Transmis template simplifié, uniquement QCM;MT
5;1;24.11.21;15;UNIL-130;Police scientifique (UNIL);149640;;1;275804;259;4;1036;4;3;;;;UNIL
5;1;24.11.21;15;MATH-111(c);Algèbre linéaire (c);178578;149640;1;275804;287;4;1148;4;3;08.11.21;;En attente de Zuleta pour qu'il corrige ses modifications dans le common_commandes !;MA
5;1;24.01.22;15;PREPA-ADM;CMS - Examen d'admission ICS;157882;;1;283365;51;20;1020;1;1;;;;MAN/CMS
5;1;24.01.22;15;MATH-265;Introduction to optimization and operations research;276768;203854;1;283365;229;12;2748;2;1;;;;MA
5;1;24.01.22;15;MATH-111(pi);Algèbre linéaire (pi);306127;149640;1;283365;181;16;2896;4;1;25.12.21;17.01.22;;MA
5;1;24.01.22;15;MATH-111(g);Algèbre linéaire (g);149640;;1;283365;235;12;2820;4;1;25.12.21;17.01.22;;MA
5;1;24.01.22;15;MATH-111(f);Algèbre linéaire (f);178676;149640;1;283365;215;16;3440;4;1;25.12.21;17.01.22;;MA
5;1;24.01.22;15;MATH-111(en);Algèbre linéaire (en);113868;149640;1;283365;216;12;2592;4;1;25.12.21;17.01.22;;MA
5;1;24.01.22;15;MATH-111(e);Algèbre linéaire(e);321951;149640;1;283365;309;16;4944;4;1;25.12.21;17.01.22;;MA
5;1;24.01.22;15;MATH-111(d);Algèbre linéaire (d);133751;149640;1;283365;262;16;4192;4;1;25.12.21;17.01.22;;MA
5;1;24.01.22;15;MATH-111(c);Algèbre linéaire (c);178578;149640;1;283365;287;16;4592;4;1;25.12.21;17.01.22;;MA
5;1;24.01.22;15;MATH-111(a);Algèbre linéaire (a);101466;149640;1;283365;267;16;4272;4;1;25.12.21;17.01.22;;MA
5;1;24.01.22;15;BIO-447;Stem cell biology and technology;235263,106911,172749;;1;275804;72;1;72;4;1;25.12.21;17.01.22;Answer sheets;SV
5;1;23.12.21;15;CS-119(d);Information, Calcul, Communication;112547;;1;283365;363;16;5808;1;1;23.12.21;;;IC
5;1;23.11.21;15;MATH-111(f);Algèbre linéaire (f);178676;149640;1;275804;215;4;860;4;3;08.11.21;;;MA
5;1;23.11.21;15;MATH-111(d);Algèbre linéaire (d);133751;149640;1;275804;262;4;1048;4;3;08.11.21;;En attente de Zuleta pour voir si la version sur 4 pages lui convient !;MA
5;1;22.12.21;15;CS-210;Functional programming;126003,177241;224633;1;283365;371;16;5936;4;1;12.12.21;15.12.21;;IC
5;1;22.12.21;15;CS-107 ;Introduction à la programmation;106336;;1;283365;394;20;7880;1;1;22.12.21;;;IC
5;1;21.12.21;15;ME-106;Construction mécanique I;172730;;1;283365;263;12;3156;4;1;12.12.21;15.12.21;;GM
5;1;21.01.22;15;UNIL-122;Physique Expérimentale I (pour SFU);104677;;1;283365;271;20;5420;4;1;14.01.22;17.01.22;;UNIL
5;1;21.01.22;15;PHYS-101(j);Physique Générale : Mécanique (SV II);222189;178548;1;283365;75;20;1500;3;1;14.01.22;17.01.22;;PH
5;1;21.01.22;15;PHYS-101(h);Physique Générale : Mécanique (SV I classe inversée);178548;;1;283365;216;20;4320;3;1;14.01.22;17.01.22;;PH
5;1;21.01.22;15;PHYS-101(en);General physics : mechanics (English);189937;;1;275804;231;12;2772;1;1;17.01.22;17.01.22;;PH
5;1;21.01.22;15;PHYS-101(e);Physique Générale : Mécanique (STI II);161577;;1;283365;230;28;6440;3;1;14.01.22;17.01.22;;PH
5;1;21.01.22;15;PHYS-101(b);Physique Générale : Mécanique (STI I);109056;;1;283365;195;28;5460;3;1;14.01.22;17.01.22;;PH
5;1;21.01.22;15;CS-250;Algorithms;213225;;1;275804;422;24;10128;4;1;12.01.22;14.01.22;étudiant aménagement spécial a récupéré les cartons le 14.02;IC
5;1;20.01.22;15;CS-433;Machine learning;276449;;1;283365;550;20;11000;4;1;03.01.22;12.01.22;;IC
5;1;19.01.22;15;UNIL-160;Chimie Générale Avancée pour SFU UNIL;109839,150841;;1;275804;245;16;3920;3;1;03.01.22;12.01.22;;UNIL
5;1;19.01.22;15;MICRO-455;Applied machine learning;115671;;1;283365;221;23;5083;4;1;03.01.22;13.01.22;;MT
5;1;19.01.22;15;ME-101;Construction mécanique I;172730;;1;283365;371;12;4452;4;1;03.01.22;12.01.22;;GM
5;1;19.01.22;15;MATH-113;Structures algébriques;270833;;1;275804;185;28;5180;1;1;11.01.22;12.01.22;Il prépare les fichiers avec QRCode et nous les transmettons ensuite à la Repro, puis scan après l'exam ;MA
5;1;19.01.22;15;CS-453;Concurrent Algorithms;105326;263197,144898;1;283365;88;24;2112;1;1;03.01.22;12.01.22;;IC
5;1;19.01.22;15;CH-160(en);Chimie Générale Avancée MX_EN,SIE_EN,SV_EN;109839,106239;;1;275804;207;16;3312;3;1;03.01.22;12.01.22;;CGC
5;1;19.01.22;15;CH-160(e);Chimie Générale Avancée SV_FR;109839;;1;275804;196;16;3136;3;1;03.01.22;12.01.22;;CGC
5;1;19.01.22;15;CH-160(b);Chimie Générale GC;109839;;1;275804;134;12;1608;3;1;03.01.22;12.01.22;;CGC
5;1;19.01.22;15;CH-160(a);Chimie Générale Avancée MX_FR, SIE_FR;109839,251247;;1;275804;95;16;1520;3;1;03.01.22;12.01.22;;CGC
5;1;18.11.21;15;PHYS-101(e);Physique Générale : Mécanique (STI II);161577;;1;283365;235;20;4700;3;3;;;Sans scan;PH
5;1;18.11.21;15;PHYS-101(b);Physique Générale : Mécanique (STI I);109056;;1;283365;192;20;3840;3;3;;;Sans scan;PH
5;1;18.01.22;15;MICRO-450;Basics of robotics for manipulation;114980;;1;275804;128;4;512;4;1;06.01.22;11.01.22;Answer sheets 4 versions;MT
5;1;18.01.22;15;MATH-203(c);Analyse III (commun);NULL,NULL;;1;283365;228;28;6384;4;1;24.12.21;10.01.22;;MA
5;1;18.01.22;15;MATH-203(b);Analyse III (commun);290660;;1;283365;209;28;5852;4;1;24.12.21;10.01.22;;MA
5;1;18.01.22;15;MATH-203(a);Analyse III (commun);276526;;1;283365;350;28;9800;4;1;24.12.21;10.01.22;;MA
5;1;18.01.22;15;MATH-202(c);Analyse III;104781;;1;283365;285;20;5700;4;1;06.01.22;11.01.22;;MA
5;1;18.01.22;15;MATH-189;Mathématiques;248881;;1;275804;189;8;1512;4;1;06.01.22;11.01.22;pas encore reçu le template, relancé le 10.01;MA
5;1;18.01.22;15;BIO-449;Understanding statistics and experimental design;164642;306208;1;283365;100;8;800;4;1;04.01.22;11.01.22;;SV
5;1;17.12.21;15;CS-524;Computational complexity;318509;;1;283365;63;8;504;1;1;13.12.21;14.12.21;;IC
5;1;17.12.21;15;CS-119g;Information, calcul, communication;106336,177766;;1;283365;155;16;2480;1;1;17.12.21;;;IC
5;1;17.11.21;15;MATH-101(pi);Analyse I (pi);121157;185384;1;275804;183;4;732;4;3;01.11.21;;;MA
5;1;17.11.21;15;MATH-101(en);Analyse I (en);NULL;185384;1;275804;136;4;544;4;3;01.11.21;;;MA
5;1;17.11.21;15;MATH-101(de);Analyse I (de);213191;185384;1;275804;32;4;128;4;3;01.11.21;;Envoyer les copies corrigées aux étudiants par email;MA
5;1;17.11.21;15;MATH-101(d);Analyse I (d);166061;185384;1;275804;300;4;1200;4;3;01.11.21;;;MA
5;1;17.11.21;15;MATH-101(c);Analyse I (c);101466;185384;1;275804;345;4;1380;4;3;01.11.21;;Donnera son template le 4.11.2021;MA
5;1;17.11.21;15;MATH-101(a);Analyse I (a) ;302111;185384;1;275804;255;4;1020;4;3;01.11.21;;https://moodle.epfl.ch/course/search.php?q=math-101&areaids=core_course-course;MA
5;1;17.01.22;15;MATH-101(pi);Analyse I (pi);121157;185384;1;275804;178;12;2136;4;1;18.12.21;10.01.22;;MA
5;1;17.01.22;15;MATH-101(g);Analyse I (g);317907;185384;1;275804;276;12;3312;4;1;18.12.21;10.01.22;stats sur cprotux à voir;MA
5;1;17.01.22;15;MATH-101(f);Analyse I (f);185384;;1;275804;281;12;3372;4;1;18.12.21;10.01.22;;MA
5;1;17.01.22;15;MATH-101(en);Analyse I (en);NULL;185384;1;275804;124;12;1488;4;1;18.12.21;10.01.22;;MA
5;1;17.01.22;15;MATH-101(e);Analyse I (e);167946;185384;1;275804;365;12;4380;4;1;18.12.21;10.01.22;;MA
5;1;17.01.22;15;MATH-101(de);Analyse I (de);213191;185384;1;275804;29;12;348;4;1;18.12.21;10.01.22;;MA
5;1;17.01.22;15;MATH-101(d);Analyse I (d);166061;185384;1;275804;299;16;4784;4;1;18.12.21;10.01.22;;MA
5;1;17.01.22;15;MATH-101(c);Analyse I (c);101466;185384;1;275804;339;12;4068;4;1;18.12.21;10.01.22;;MA
5;1;17.01.22;15;MATH-101(a);Analyse I (a);302111;185384;1;275804;250;12;3000;4;1;18.12.21;10.01.22;;MA
5;1;17.01.22;15;ENG-383;architecte I : Droit de l'architecte, introduction : contrats et concours;111310,159096;208586,330954;1;275804;148;12;1776;4;1;03.01.22;10.01.22;;Other
5;1;17.01.22;15;COM-402;Information security and privacy;105427,304521;217011;1;283365;331;16;5296;2;1;03.01.22;10.01.22;Only scanning jpeg. They'll process files in AMC on their side;IC
5;1;15.11.21;15;MATH-101(g);Analyse I (g);317907;185384;1;275804;283;4;1132;4;3;01.11.21;;;MA
5;1;15.11.21;15;MATH-101(f);Analyse I (f);185384;;1;275804;286;4;1144;4;3;01.11.21;;;MA
5;1;15.11.21;15;MATH-101(e);Analyse I (e) ;167946;185384;1;275804;368;4;1472;4;3;01.11.21;;;MA
5;1;14.01.22;15;PREPA-013;Géométrie analytique;100435,248612,173510;;1;283365;236;16;3776;4;1;15.12.21;03.01.22;;MAN/CMS
5;1;13.01.22;15;PREPA-021;Physique;104677,157882;;1;283365;236;12;2832;4;1;15.12.21;03.01.22;;MAN/CMS
5;1;13.01.22;15;PREPA-004;Algèbre linéaire;104677,100435,248612;;1;283365;236;16;3776;4;1;15.12.21;03.01.22;;MAN/CMS
5;1;12.11.21;15;PREPA-004;Algèbre linéaire;104677,100435,248612;;1;283365;236;16;3776;4;1;;;;MAN/CMS
5;1;12.03.22;15;MATH-101(pi);Analyse I (pi);121157;185384;1;275804;7;12;84;4;1;08.03.22;10.03.22;;MA
5;1;12.03.22;15;MATH-101(g);Analyse I (g);317907;185384;1;275804;15;12;180;4;1;08.03.22;10.03.22;;MA
5;1;12.03.22;15;MATH-101(f);Analyse I (f);185384;;1;275804;1;12;12;4;1;08.03.22;10.03.22;;MA
5;1;12.03.22;15;MATH-101(en);Analyse I (en);NULL;185384;1;275804;6;12;72;4;1;08.03.22;10.03.22;;MA
5;1;12.03.22;15;MATH-101(e);Analyse I (e);167946;185384;1;275804;4;12;48;4;1;08.03.22;10.03.22;;MA
5;1;12.03.22;15;MATH-101(de);Analyse I (de);213191;185384;1;275804;9;12;108;4;1;08.03.22;10.03.22;;MA
5;1;12.03.22;15;MATH-101(d);Analyse I (d);166061;185384;1;275804;6;12;72;4;1;08.03.22;10.03.22;;MA
5;1;12.03.22;15;MATH-101(c);Analyse I (c);101466;185384;1;275804;8;12;96;4;1;08.03.22;10.03.22;;MA
5;1;12.03.22;15;MATH-101(a);Analyse I (a);302111;185384;1;275804;5;12;60;4;1;08.03.22;10.03.22;;MA
5;1;12.01.22;15;PREPA-025;ICS;173510,107044;;1;283365;236;16;3776;4;1;15.12.21;03.01.22;;MAN/CMS
5;1;11.11.21;15;PREPA-021;Physique;104677,157882,173510;;1;283365;236;12;2832;4;1;;;;MAN/CMS
5;1;11.11.21;15;PREPA-013;Géométrie analytique;100435,248612,173510;;1;283365;236;16;3776;4;1;;;;MAN/CMS
5;1;11.03.22;15;MATH-313, MATH-311, MATH-510;;270833;;1;275804;20;28;560;1;1;;;;MA
5;1;11.01.22;15;PREPA-005;Analyse II;100527,106748,183833;;1;283365;236;16;3776;4;1;15.12.21;03.01.22;;MAN/CMS
5;1;10.11.21;15;PREPA-025;ICS;173510,107044,157882;;1;283365;236;12;2832;4;1;;;;MAN/CMS
5;1;10.11.21;15;CS-210 Midterm;Functional programming;126003;250300;1;283365;370;12;4440;2;1;;;;IC
5;1;10.01.22;15;PREPA-003;Analyse I;100527,106748,183833;;1;283365;236;16;3776;4;1;15.12.21;03.01.22;;MAN/CMS
5;1;09.11.21;15;PREPA-005;Analyse II;100527,106748,183833;;1;283365;236;16;3776;4;1;;;;MAN/CMS
5;1;08.11.21;15;PREPA-003;Analyse I;100527,106748,183833;;1;283365;236;16;3776;4;1;;;;MAN/CMS
5;1;08.11.21;15;CS-250;Algorithms;213225;157507;1;275804;431;20;8620;4;1;28.10.21;04.11.21;envoyé email le 15.11 pour savoir quand il va ramener les copies pour la correction + deadline note;IC
5;1;05.11.21;15;CS-119(d);Information, Calcul, Communication;112547;;1;283365;398;12;4776;2;1;;;;IC
5;1;05.03.22;15;PHYS-101(j);Physique Générale : Mécanique (SV II);222189;178548;1;283365;6;20;120;3;1;;;;PH
5;1;05.03.22;15;PHYS-101(h);Physique Générale : Mécanique (SV I classe inversée);178548;;1;283365;12;20;240;3;1;;;;PH
5;1;04.02.22;15;ME-445;Aerodynamics;252550;;1;275804;90;16;1440;4;1;19.01.22;26.01.22;;GM
5;1;01.02.22;15;MATH-310;Algebra;167946;;1;275804;155;20;3100;2;1;19.01.22;25.01.22;Only printing , QR code missing;MA
4;2;31.08.21;15;UNIL-123;Physique expérimentale II (pour SFU);172230;;1;275804;9;16;144;3;1;;;;UNIL
4;2;30.06.21;15;MATH-251(c);Analyse numérique;121157;;1;275804;151;16;2416;3;1;16.06.21;;;MA
4;2;30.06.21;15;MATH-251(b);Numerical Analysis;276526;NULL;1;275804;276;24;6624;4;1;18.06.21;;Barème et croix invalides à modifier. Inscription le 10juin. reset counter a penser. Attente réponse grading si possible d'en choisir un autre;MA
4;2;30.06.21;15;MATH-115(b);Algèbre linéaire avancée II;106581;;1;283365;140;16;2240;4;1;21.06.21;;;MA
4;2;29.06.21;15;MATH-115(a);Algèbre linéaire avancée II;183121;NULL;1;283365;104;16;1664;4;1;15.06.21;;;MA
4;2;29.06.21;15;MATH-106(f);Analyse II;NULL;120861;1;283365;274;12;3288;4;1;;21.06.21;;MA
4;2;29.06.21;15;MATH-106(en);Analyse II;138859;120861;1;283365;107;12;1284;4;1;;21.06.21;;MA
4;2;29.06.21;15;MATH-106(e);Analyse II;167946;120861;1;283365;323;12;3876;4;1;;21.06.21;;MA
4;2;29.06.21;15;MATH-106(c);Analyse II;149640;120861;1;283365;261;12;3132;4;1;;21.06.21;;MA
4;2;29.06.21;15;MATH-106(b);Analyse II;120861;;1;283365;245;12;2940;4;1;;21.06.21;;MA
4;2;29.06.21;15;MATH-106(a);Analyse II;302111;120861;1;283365;159;12;1908;4;1;;21.06.21;;MA
4;2;28.06.21;15;ME-271;Écoulement des fluides;252550;;1;275804;180;16;2880;4;1;16.06.21;;envoi le template d'ici le 16juin;GM
4;2;28.06.21;15;MATH-207(d);Analysis IV;185384;;1;275804;240;28;6720;4;1;14.06.21;;En attente de David qui veut controler ses étudiants;MA
4;2;26.06.21;15;CS-207;Programmation Orientée Système;112547;;1;283365;220;16;3520;2;1;;;;IC
4;2;25.06.21;15;UNIL-131;Mathématiques II (pour SFU);149640;;1;275804;152;8;1216;4;1;17.06.21;;bamc pour le 17.06;UNIL
4;2;25.06.21;15;PHYS-106(b);Physique générale : thermodynamique ;161577;;1;283365;302;28;8456;3;1;20.06.21;;;PH
4;2;25.06.21;15;PHYS-106(a);Physique générale : thermodynamique;105419;;1;283365;108;24;2592;3;1;20.06.21;;;PH
4;2;25.06.21;15;ENG-484;Droit de l'architecte, approfondissements : la réalisation d'une construction;159096,111310;208586;1;275804;51;16;816;3;1;07.06.21;;consignes OK, attente feux vert de dubey et ISA pour personnaliser les copies;Other
4;2;25.06.21;15;EE-559;Deep learning;146262;;1;283365;422;20;8440;4;1;16.06.21;;;EL
4;2;25.05.21;15;EULER-Exam;Concours Euler;144617;;1;275804;290;40;11600;4;1;10.05.21;;CMD REPRO : fonds 520099 EULER cours / CF 1828 AVPSAO;Other
4;2;24.06.21;15;UNIL-108;Mathématiques générales II (pour BIO);112131;;1;275804;213;8;1704;4;1;17.06.21;;bamc pour le 17.06;UNIL
4;2;24.06.21;15;MATH-260(a);Discrete mathematics;280037;;1;275804;102;24;2448;4;1;16.06.21;;envoi le template d'ici le 16juin. nouveau template avec QRcode. relancé pour scan mais pas de réponse;MA
4;2;24.06.21;15;MATH-207(c);Analyse IV;104781;;1;283365;290;16;4640;4;1;11.06.21;16.06.21;;MA
4;2;24.06.21;15;MATH-207(a)(en);Analyse IV;106096;;1;275804;367;20;7340;4;1;11.02.21;;Questions ouvertes sur 1/4 de pts, + échelle MCQ à vérfifier + IPAD arrangement spécial + liste étudiants sur VPSI1files;MA
4;2;24.06.21;15;MATH-205(en);Analysis IV;290660;;1;275804;79;24;1896;4;1;10.06.21;;Rescanner copie ID 2 !!! Maria devrait terminer le template d'ici le 5 juin. Attention les aménagements spéciaux doivent avoir les ID 1,2,3,.., rester counter equation à ne pas oublier;MA
4;2;24.06.21;15;COM-102;Advanced information, computation, communication II;122796;;1;283365;350;12;4200;4;1;10.06.21;16.06.21;liste des étudiants sur VPSI1files;IC
4;2;23.06.21;15;UNIL-123;Physique expérimentale II (pour SFU);172230;;1;283365;156;16;2496;3;1;09.06.21;14.06.21;;UNIL
4;2;23.06.21;15;CS-442(en);Computer vision;112366;;1;275804;189;16;3024;4;1;07.06.21;;Udaranga envoie à fua pour validation finale le 2.07 - V2 compilé et attente arrangements spéciaux;IC
4;2;22.06.21;15;ENV-466;Contrats et responsabilité professionnelle;159096;330954;1;275804;35;8;280;3;1;07.06.21;;Aménagement spéciaux à mettre en 1er;SIE
4;2;22.06.21;15;EE-205(en);Signals and systems;317456;;1;275804;227;24;5448;4;1;15.06.21;;Validera les pdfs pr le 15 juin Recu la liste des étudiants à utliser. points de question ouvertes à mettre.;EL
4;2;21.06.21;15;MATH-123(b);Géométrie;238427;;1;275804;65;12;780;4;1;07.06.21;;2ème compilatiion en attente validation;MA
4;2;09.07.21;15;BIO-483;Neuroscience : behavior and cognition;164642;;1;283365;56;8;448;4;1;30.06.21;;;SV
4;2;08.07.21;15;MATH-215;Structures algébriques;270833;;1;283365;90;28;2520;1;1;;25.06.21;;MA
4;2;08.07.21;15;CS-439(en);Optimization for machine learning ;276449;;1;283365;100;16;1600;4;1;30.06.21;;;IC
4;2;08.07.21;15;CS-112(i);Programmation Orientée Objet;106336;;1;283365;196;20;3920;1;1;;;;IC
4;2;07.07.21;15;ME-202;Systèmes mécaniques;172730;;1;275804;184;28;5152;3;1;23.06.21;;Comptage questions bonus à vérifier, texte libre si pas assez de pace, il va finir les critères pour lundi soir.;GM
4;2;06.07.21;15;CS-251;Theory of computation;318509;;1;275804;226;12;2712;1;1;;;nouvelles 25.06.2021 - attente n° financier;IC
4;2;06.07.21;15;CS-112(g) ;Programmation Orientée Objet;112547;;1;283365;227;20;4540;1;1;;;;IC
4;2;05.07.21;15;MATH-334(en);Representation theory;167946;;1;275804;30;20;600;1;1;25.06.21;;Elle a corrigé et pas forcément besoin de scan. Peut-être en septembre... elle reprendra contacte;MA
4;2;03.07.21;15;PHYS-209    ;Astrophysique I : introduction à l'astrophysique;166196;;1;275804;144;16;2304;4;1;17.06.21;;OPEN questions, revient vers moi quand son assistant aura testé;PH
4;2;03.07.21;15;MATH-212;Analyse numérique et optimisation;106096;247278;1;275804;203;32;6496;4;1;18.06.21;;Faire Zoom 12.07 pour les invalider et vérifier MCQ-29 : 2 choix de réponses à ignorer A tester avec son barème \begin{questionmult}{MCQ-29}\bareme{b=0.5,m=-0.5};MA
4;2;03.05.21;15;MATH-106(f);Analyse II;NULL;120861;1;275804;1;4;4;4;3;;;;MA
4;2;03.05.21;15;MATH-106(en);Analyse II;138859;120861;1;275804;1;4;4;4;3;;;;MA
4;2;03.05.21;15;MATH-106(e);Analyse II;167946;120861;1;275804;1;4;4;4;3;;;;MA
4;2;03.05.21;15;MATH-106(c);Analyse II;149640;120861;1;275804;1;4;4;4;3;;;;MA
4;2;03.05.21;15;MATH-106(b);Analyse II;120861;120861;1;275804;1;4;4;4;3;;;;MA
4;2;03.05.21;15;MATH-106(a);Analyse II;302111;120861;1;275804;1;4;4;4;3;;;;MA
4;2;02.07.21;15;MICRO-502(en);Aerial robotics;111729;;1;275804;62;8;496;4;1;18.06.21;;template reçu mais il ne l'as pas compilé...;MT
4;2;02.07.21;15;MATH-105(b);Analyse avancée II;166061;;1;283365;154;16;2464;4;1;23.06.21;;;MA
4;2;02.07.21;15;CS-233(b)(en);Introduction to machine learning;112366;NULL;1;275804;134;16;2144;4;1;15.06.21;;Validé mais on attend lundi, voir si il n'y a pas autre chose...Ils ont fait une faute dans la question 10, en attente de leur correction dans le template, Attendre Ariane lundi pour qu'ils se coordonnent entre les 2 examens !!! Une fois le template reçu,mixer les questions par groupe de questions (section_1.tex), voir si les arrangements spéciaux ils veulent des IDs spécifiques;IC
4;2;01.07.21;15;EE-311;Apprentissage et intelligence artificielle;107645;;1;275804;90;20;1800;4;1;23.06.21;;attention à leur système de random question par groupes etc !!!!;EL
4;1;27.01.21;15;MATH-310;Algebra;167946;;1;275804;145;20;2900;1;1;08.01.21;20.01.21;PDF reconstitués. Elle n'a pas fini de corriger son examen;MA
4;1;27.01.21;15;MATH-234(d);Probabilités et statistique;180015;;1;275804;248;24;5952;4;1;18.12.20;20.01.21;Copie 177 question 12 pas corrigée. En attente de wilheml pr le nombre de points à donner à la question. pré-résultats sur vpsi1files;MA
4;1;25.11.20;15;MATH-101(g) Mock;Analyse I (g);271675;185384;1;283365;248;0;0;4;3;;;;MA
4;1;25.01.21;15;UNIL-130;Mathématiques I SFU – police scientifique;149640;;1;283365;248;8;1984;4;1;14.01.21;18.01.21;;UNIL
4;1;25.01.21;15;BIO-447;Stem cell biology and technology;106911,172749,235263;;1;275804;51;1;51;4;1;;;En attente de la validation des résultats;SV
4;1;24.11.20;15;MATH-101(f) Mock;Analyse I (f);NULL;185384;1;283365;316;0;0;4;3;;;;MA
4;1;23.11.20;15;MATH-101(en) Mock;Analyse I (en);NULL;185384;1;283365;138;0;0;4;3;;;;MA
4;1;22.11.20;15;MATH-101(e) Mock;Analyse I (e);167946;185384;1;283365;456;0;0;4;3;;;;MA
4;1;22.01.21;15;UNIL-122;Physique expérimentale I (pour SFU);104677;;1;283365;278;16;4448;3;1;13.01.21;18.01.21;;UNIL
4;1;22.01.21;15;MATH-113;Structures algébriques;270833;;1;283365;183;20;3660;1;1;;;LAST MINUTE !;MA
4;1;22.01.21;15;EE-106;Sciences et technologie de l'électricité;106775;;1;275804;305;8;2440;3;1;;;vérifié toutes les questions pour 20 étudiants et 60 pour les questions 4,5 et 6 --> en attente des retours de Zoia concernant ANS;EL
4;1;21.11.20;15;MATH-101(de) Mock;Analyse I (de);213191;185384;1;283365;49;0;0;4;3;;;;MA
4;1;21.01.21;15;ME-101/ME-106;Construction mécanique I GM/MT;172730;;1;283365;556;12;6672;3;1;12.01.21;14.01.21;;GM
